KO01	KO02	KO03	WT01	WT02	WT03
ENSG00000157778.8	1238.07607749666	1199.98453052963	1074.22414452532	1196.5317370154	1130.4290100457	1219.52389713028
ENSG00000230487.7	188.746319403453	213.829627490634	210.428429761913	224.085448981682	188.564364927183	193.137268776288
ENSG00000002822.15	1821.77614895579	1731.14123078034	2054.92454248979	1510.46276695671	1475.01363630857	1786.05988554072
ENSG00000122687.17	2690.6744034783	2577.6722218049	2418.62800133754	2698.53844929356	2598.74238973249	2872.22709708737
ENSG00000106268.15	1223.1094089977	1167.76362775707	1169.04683201063	990.415404225641	999.295416162328	1204.80867665208
ENSG00000106266.10	3360.84855959804	3707.35660083076	4150.11625363773	3199.55968899788	3194.10804955334	3783.65106545547
ENSG00000106263.17	29889.2684739908	29622.7263399011	29778.2206931596	27482.1777053006	27555.283946821	31264.3253084816
ENSG00000136213.9	805.705654193593	938.311744376709	1022.26650754707	692.339476806611	781.058486195842	792.782503262668
ENSG00000106009.15	2871.93738863227	3037.55237955873	3387.63793098191	2785.21300974873	2714.56111133751	3173.88911689033
ENSG00000106012.17	1191.51310883325	1219.51235039179	1398.95937563938	1136.2823474307	1222.3182437158	1400.70504926803
ENSG00000136295.14	479.764873549745	454.021811795182	585.82235692977	595.09484800324	587.708223681675	675.980440717008
ENSG00000174945.13	86.4740846606127	84.9460164003889	94.8226874853065	78.2185057766248	69.8741047699712	81.8534139099506
ENSG00000146535.13	2783.80034080511	2773.92681141959	3033.02705860535	2910.99682309223	3034.25907014806	3067.20376842343
ENSG00000198286.9	8388.81769366271	9149.7599964143	10265.5301259778	8099.84337521994	8404.03616274448	9229.2023436669
ENSG00000146555.18	141.351869156771	141.576694000648	205.232666064088	120.498779169395	145.491286644324	114.042958705999
ENSG00000164916.10	2499.43363932502	2337.48003750036	3007.04824011623	3067.43383464547	3191.23651100115	3152.73598745293
ENSG00000242802.6	2351.42991750205	2625.51538046719	2626.45854925054	2320.13000242826	2219.69930084333	2692.88534750939
ENSG00000196204.11	638.577855955294	578.023467919887	645.573639454758	706.080565659262	694.912329630124	779.906685344248
ENSG00000146587.17	1961.46505494601	1803.39416427032	1730.18931137573	1957.57665808526	2068.46493709463	1748.35213306535
ENSG00000157954.14	5256.62656946532	5444.35617756975	5341.24508136411	4994.35729452097	5096.02375062091	5620.29452138998
ENSG00000182095.14	3437.34486525935	3634.12727634767	4486.5419530719	3266.15111959149	3447.76062166351	3795.607182094
ENSG00000155034.18	1191.51310883325	1184.3622746399	1440.52548522199	1373.05187843021	1541.05902300895	1582.80590268567
ENSG00000230733.2	814.020470026344	900.2324956455	1000.18451183132	1079.20397835046	1230.93285937237	1238.8376240079
ENSG00000075624.14	240265.749784763	265305.937038277	325193.757260396	212118.017597858	223800.057321596	264290.877996032
ENSG00000075618.17	54.0463029128829	60.5362415726909	58.4523416005314	40.1662597231317	34.4584626262872	45.0653627144672
ENSG00000011275.18	3100.59482403293	2924.29102435821	3131.74656886403	3112.8851285427	3038.08778821765	3238.26820648243
ENSG00000235944.8	44.9000054968566	51.7487226347196	23.3809366402126	39.1092528883124	57.4307710438119	47.8244665541284
ENSG00000122674.11	296.007443645943	311.468726801426	271.478653211357	264.251708704813	333.098472054109	328.333356919689
ENSG00000122512.15	1244.72793016286	1282.0013739507	1328.81656571875	1258.89514026973	1252.9479882725	1185.49494977445
ENSG00000106305.9	1684.5816877154	1892.24574464314	2184.81863493542	1630.96154612611	1554.45953625251	2100.5977232621
ENSG00000086232.12	13882.4165143614	14920.2307656821	17682.482804623	12603.7494983848	12846.3063029833	14021.7657131585
ENSG00000157999.5	36.5851896641054	19.5278198621584	22.0819957157563	28.5391845401199	20.1007698653342	15.6349217580805
ENSG00000106346.11	1390.237207236	1502.66573839309	1645.75815128607	1507.29174645226	1498.94312424349	1617.75455132138
ENSG00000008256.15	414.909310054286	403.24948015357	402.671686581439	428.087768101798	527.405914085673	506.755405217784
ENSG00000178397.12	1036.85753434408	1033.02167070818	1126.18178150357	1071.80493050672	1046.19721251477	994.197083557939
ENSG00000136238.17	8401.28991741183	8271.00810261717	7632.57687210494	7284.8911055743	7549.27485370908	7686.86329729626
ENSG00000164535.14	1111.69087683884	1132.61355200518	1265.16846042039	1046.43676647106	1054.81182817135	1225.0421048096
ENSG00000136240.9	5827.85441717533	5355.50459719693	5124.32194697992	5728.97704472036	5641.61607553712	5610.17780731122
ENSG00000136247.14	1095.06124517334	1052.54949057034	1006.6792164536	991.47241106046	999.295416162328	1053.9776667506
ENSG00000146576.12	2315.67620942121	2466.3636485906	2825.19651069235	2289.4768042185	2259.900840574	2756.34473582159
ENSG00000205903.6	2574.26698181978	2845.20335391647	3039.52176322763	2777.813961905	2865.79547508622	3167.45120793112
ENSG00000164631.18	1247.22237491268	1088.67595731533	1005.38027552914	1420.61718599708	1415.66850622996	1215.84509201073
ENSG00000187953.10	374.99819405708	376.886923339656	415.661095826001	430.201781771436	451.788732211321	389.953342672124
ENSG00000146574.15	403.268567888434	408.13143511911	452.031441710776	384.750487874208	383.828986476143	467.208250182639
ENSG00000106392.10	1687.07613246522	1499.73656541376	1276.8589287405	1801.13964653201	1901.91570106757	1534.06173485166
ENSG00000164654.15	2225.8761984275	2242.77011116889	2004.265846436	2602.350827325	2559.49802951922	2376.50810722823
ENSG00000106399.11	1516.62240789382	1354.25430744068	1052.14214880957	1562.25610186286	1661.66364220096	1408.98236078701
ENSG00000219545.11	1189.8501456667	1086.72317532911	948.226874853065	1086.60302619419	1095.01336790201	992.357680998165
ENSG00000106415.12	3592.00043974853	3736.648330624	3604.5610653661	3071.66186198475	3173.05010017061	2652.41849119435
ENSG00000233264.2	22.4500027484283	35.150075751885	15.587291093475	19.0261230267466	15.3148722783498	19.3137268776288
ENSG00000003147.17	58.2037108292585	66.3945875313384	67.5449280717252	56.0213622454205	68.9169252525743	42.3062588748059
ENSG00000189043.9	4329.52460411356	4191.64653341229	3834.47360899486	4065.24828671485	3948.36550926207	4373.17958586309
ENSG00000106443.16	5694.81736385131	5464.86038842502	5439.96459162279	6683.45421656214	6404.48815090243	7142.4001396031
ENSG00000005108.15	43.2370423303063	27.3389478070217	40.2671686581439	30.6531982097584	39.2443602132715	30.3501422362738
ENSG00000106460.18	1600.60204780461	1380.6168642546	998.885570906859	1978.71679478164	1882.77211071963	1365.75640063232
ENSG00000146530.12	149.666684989522	144.505866979972	131.193033370082	152.208984213973	152.191543266102	106.685348466902
ENSG00000122644.12	243.624103899611	225.546319407929	158.470792783663	252.624633521802	255.566931144963	262.114864767819
ENSG00000187546.13	103.103716326115	110.332182221195	123.399387823344	71.8764647677093	81.3602589787336	58.8608819127735
ENSG00000106511.5	291.850035729568	274.365869063325	290.962767078201	260.023681365536	283.325137149472	244.640540449965
ENSG00000106524.8	738.355645948308	695.190387092838	641.676816681389	830.807372167934	756.171818743524	723.804907271136
ENSG00000136261.14	4119.15976354495	3855.76803178317	3509.7383778808	4514.47619151303	4617.43399192248	4491.82105096853
ENSG00000106537.7	1198.99644308273	1054.50227255655	691.036571810727	1314.91650251515	1355.36619663396	1005.23349891658
ENSG00000106546.13	972.833452431893	859.224073934968	605.306470796614	955.534178676606	984.937723401375	674.141038157234
ENSG00000071189.21	2857.80220171659	2732.91838970906	2323.80531385224	2813.75219428885	2906.95419433428	2459.28122241807
ENSG00000279048.1	39.9111159972059	34.1736847587771	28.5767003380376	32.7672118793969	34.4584626262872	34.0289473558222
ENSG00000048052.21	5790.43774592795	5951.10310299276	5747.81359071892	4813.60912576688	4928.51733507646	4128.53904541313
ENSG00000122691.12	29.1018554146293	22.4569928414821	20.7830547913001	17.9691161919273	12.4433337261593	23.9122332770642
ENSG00000105849.5	3587.84303183215	3136.16786986263	2599.18078983696	3383.47887825643	3418.08805662421	3080.99928762174
ENSG00000183742.12	1405.20387573496	1362.06543538555	1136.57330889922	1323.37255719371	1456.82722547803	1070.53228978857
ENSG00000233834.6	103.103716326115	102.521054276331	84.4311600896565	76.1044921069863	81.3602589787336	64.379089592096
ENSG00000271133.5	209.533358985331	185.514288690504	154.573970010294	152.208984213973	154.105902300895	138.87489326295
ENSG00000105855.9	497.225986798523	504.794143436794	333.827817585257	511.591308052519	515.91975987691	286.027098044884
ENSG00000105866.13	1347.83164648897	1235.13460628152	1010.57603922697	1485.09460292105	1430.98337850831	1099.04302946507
ENSG00000105877.17	148.835203406247	106.426618248763	98.7195102586753	132.125854352407	139.748209539942	107.605049746789
ENSG00000164649.19	8597.51957106476	8318.85126127946	7780.65613749296	9097.65782728932	9138.19285258788	8999.27702369513
ENSG00000136237.18	7188.15828741343	7213.5766570813	7074.03227458876	8612.49169010728	9017.58823339587	7184.70639847791
ENSG00000105889.14	317.625964811097	294.870079918591	272.777594135813	380.522460534931	332.141292536712	356.844096596189
ENSG00000233476.3	55.7092660794332	63.4654145520147	45.4629323559689	53.907348575782	44.0302578002558	53.3426742334509
ENSG00000196683.10	1963.12801811256	1857.09566889126	1435.32972152416	1923.75243937104	1960.30365162878	2062.88997078673
ENSG00000228649.8	399.111159972059	383.721660291412	340.322522207538	421.745727092882	389.572063580524	393.632147791672
ENSG00000226329.2	42.4055607470312	44.9139856829642	53.2565779027064	60.2493895846975	61.2594891133994	71.7366998311927
ENSG00000122591.11	2215.8984194282	2002.57792686434	1648.35603313499	2422.65966540573	2419.74981997928	2041.73684134933
ENSG00000230658.1	30.7648185811795	31.2445117794534	22.0819957157563	16.9121093571081	22.9723084175248	21.153129437403
ENSG00000122550.17	1390.237207236	1200.96092152274	935.237465608502	1488.26562342551	1621.46210247029	1359.31849167311
ENSG00000136243.16	2057.91691860593	2046.5155215542	1776.95118465615	2136.21081316971	2097.18032261653	2004.02908887396
ENSG00000136235.15	622.779705873066	530.180309257599	428.650505070564	523.218383235531	441.259757519955	475.485561701623
ENSG00000156928.4	1084.25198459076	1048.6439265979	1049.54426696065	1121.48425174323	1131.3861895631	1292.18029824135
ENSG00000136231.13	3384.96152551302	3500.36171029189	3704.57951654923	2138.32482683935	2209.17032615197	1974.59864791757
ENSG00000232818.2	208.701877402056	248.003312249411	292.261708002657	141.63891586578	138.791030022545	185.779658537191
ENSG00000164548.10	3932.07640730805	3589.21329066471	3179.80738306891	3665.69970315317	3399.90164579367	3686.16272978744
ENSG00000169193.11	409.920420554635	287.058951973728	211.727370686369	421.745727092882	494.861810494179	328.333356919689
ENSG00000188732.10	242.792622316336	260.696395159814	187.0474931217	350.926269159992	296.725650393028	250.158748129287
ENSG00000105926.15	1756.08910387706	1597.37566472455	1327.51762479429	1881.47216597827	1777.48236380598	1517.50711181369
ENSG00000105928.14	58.2037108292585	53.7015046209355	53.2565779027064	43.3372802275894	45.9446168350495	40.4668563150318
ENSG00000070882.12	5848.64145675721	5691.38309882605	4937.27445385822	5686.69677132759	5538.24068765826	5240.45789279661
ENSG00000172115.8	6374.13781738709	5620.10655632918	4324.17433751487	6690.85326440588	6380.55866296751	6228.21706739534
ENSG00000153790.11	368.346341390879	417.895345050189	535.163660875976	361.496337508185	376.171550336968	426.741393867608
ENSG00000050344.8	804.874172610318	846.530991024565	791.055022993858	636.318114561191	598.237198373041	559.178378171348
ENSG00000273237.1	296.007443645943	340.760456594663	424.753682297195	218.800414807586	199.093339618548	202.334281575159
ENSG00000122566.20	70250.2160077485	65408.4326282994	61804.908126553	67668.5205582938	64010.423046398	63201.8719538405
ENSG00000122565.18	8316.47879591777	7046.61379725984	5859.52251022216	8390.52025479524	8322.67590376574	7314.38427894199
ENSG00000086300.15	1560.6909318074	1282.0013739507	845.610541821021	1628.84753245647	1648.2631289574	1320.69103791785
ENSG00000005020.12	3651.86711374434	3278.72095485639	3234.36290189607	3570.56908801944	3611.43831913837	2993.62766603246
ENSG00000105991.8	110.587050575591	100.568272290116	167.563379254857	101.472656142648	111.032824018036	115.882361265773
ENSG00000233429.9	22.4500027484283	42.9612036967484	49.3597551293376	33.8242187142161	35.415642143684	42.3062588748059
ENSG00000106004.4	34.09074491428	34.1736847587771	40.2671686581439	49.6793212365049	54.5592324916213	58.8608819127735
ENSG00000253293.4	23.2814843317034	11.716691917295	12.9894092445625	25.3681640356621	26.8010264871122	27.5910383966126
ENSG00000233830.2	24.1129659149785	25.3861658208059	35.0714049603188	19.0261230267466	21.057949382731	22.07283071729
ENSG00000106049.8	942.068633850713	861.176855921184	776.766672824839	1031.63867078359	1078.74131610627	1133.07197682089
ENSG00000106052.13	5432.90066511965	5011.81496762294	4620.33286829089	5610.5922792206	5482.72427564925	5317.71280030713
ENSG00000153814.11	1181.53532983395	1386.47521021324	1487.28735850241	1008.38452041757	1017.48182699287	1046.6200565115
ENSG00000146592.16	129.711126990919	113.261355200518	131.193033370082	140.581909030961	166.549236027055	151.750711181369
ENSG00000106066.14	902.157517853507	781.112794486334	824.827487029721	794.869139784079	772.44387053927	699.892673994072
ENSG00000106069.22	83.9796399107873	106.426618248763	96.1216284097627	65.5344237587937	77.5315409091461	80.9337126300635
ENSG00000223813.2	15.7981500822273	18.5514288690504	20.7830547913001	11.6270751830118	19.1435903479373	12.8758179184192
ENSG00000176532.3	328.435225393673	289.988124953052	429.94944599502	380.522460534931	469.975143041861	456.171834823994
ENSG00000225264.3	202.050024735855	225.546319407929	337.724640358626	161.722045727346	157.934620370483	167.38563293945
ENSG00000227855.3	379.987083556731	400.320307174246	480.608142048814	354.09728966445	351.28488288465	323.734850520254
ENSG00000136193.16	9404.05670684163	8791.42450194369	9353.67359700948	9624.04723102931	9746.00184613488	9655.02403625462
ENSG00000227014.5	30.7648185811795	15.6222558897267	14.2883501690188	27.4821777053006	22.9723084175248	25.7516358368384
ENSG00000106080.10	1018.56493951202	928.54783444563	794.951845767227	1154.25146362263	1073.95541851928	1017.18961555512
ENSG00000106086.18	1835.91133587147	1602.25761969009	1388.56784824373	2111.89965596887	2073.25083468161	1954.36521976006
ENSG00000180354.15	1022.7223474284	936.358962390493	831.322191652002	1145.79540894407	1120.85721487173	924.299786286521
ENSG00000180233.10	776.603798778964	670.78061226514	409.16639120372	729.334716025285	699.698227217109	650.228804880169
ENSG00000235859.5	200.387061569304	230.428274373469	185.748552197244	219.857421642405	241.20923838401	170.144736779111
ENSG00000281404.1	16.6296316655024	21.4806018483742	18.1851729423875	23.2541503660236	10.5289746913655	15.6349217580805
ENSG00000106100.10	114.744458491967	150.364212938619	103.9152739565	153.265991048792	131.133593883371	122.320270224982
ENSG00000006625.17	1174.05199558447	1092.58152128776	949.525815777521	1148.96642944853	1163.93029315459	1097.20362690529
ENSG00000196295.11	305.985222645245	320.256245739397	261.087125815707	322.387084619872	312.040522671378	274.990682686239
ENSG00000106105.13	19093.3115967466	18994.7103799214	19830.9310936736	19429.8996376475	20228.074741148	21672.7606605392
ENSG00000106355.9	2033.80395269095	1612.02152962117	989.792984435665	1889.92822065683	1783.22544091036	1675.69573195427
ENSG00000105778.18	3809.84861456661	3732.74276665157	3650.02399772207	3765.05834562618	3921.56448277496	3431.40547525872
ENSG00000229358.3	25.7759290815288	18.5514288690504	12.9894092445625	25.3681640356621	22.0151289001279	15.6349217580805
ENSG00000237004.3	22.4500027484283	21.4806018483742	20.7830547913001	20.0831298615658	24.8866674523185	21.153129437403
ENSG00000281332.1	34.9222264975551	47.843158662288	62.3491643739002	25.3681640356621	41.1587192480652	42.3062588748059
ENSG00000170852.10	2279.92250134038	2053.35025850595	1514.56511791599	2143.60986101345	2147.91083703857	1939.64999928186
ENSG00000122643.19	1559.85945022413	1292.74167487488	1109.29554948564	1583.39623855924	1635.81979523124	1299.53790848045
ENSG00000164610.8	503.046357881449	466.714894705585	481.90708297327	487.280150851676	483.375656285417	572.054196089767
ENSG00000122507.20	563.744513460533	526.274745285168	539.060483649345	575.011718141674	573.350530920722	556.419274331687
ENSG00000173852.14	1824.27059370562	1586.63536380037	1436.62866244862	1715.52209291165	1794.71159511912	1566.25127964771
ENSG00000189212.12	37.4166712473805	41.9848127036405	20.7830547913001	45.4512938972279	49.773334904637	26.6713371167255
ENSG00000122557.9	1822.60763053907	1932.27777536057	2296.52755443866	1596.08032057707	1723.88031083175	1652.70319995709
ENSG00000271122.1	495.563023631973	567.2831669957	500.092255915658	478.824096173122	546.54950443361	440.536913065914
ENSG00000228878.7	119.733347991618	114.237746193626	116.904683201063	97.2446288033714	94.7607722222897	80.9337126300635
ENSG00000122545.19	14862.7333010428	13002.5988552181	10857.8471875298	13767.5140235208	13432.1001676302	11510.9812190668
ENSG00000122547.10	3270.21706702105	3226.97223222167	3839.66937269269	2924.73791194488	2969.17086296508	3149.97688361327
ENSG00000260070.1	18.2925948320527	25.3861658208059	15.587291093475	11.6270751830118	13.4005132435561	16.5546230379675
ENSG00000164542.12	163.801871905199	161.104513862806	123.399387823344	244.168578843248	285.239496184266	214.290398213691
ENSG00000011426.10	3466.44672067398	3230.8777961941	3004.45035826731	3243.95397606029	3156.77804837486	2890.62112268511
ENSG00000155849.15	4714.50057716994	4889.76609348445	5633.50678936677	3737.57616792088	3842.11858283102	4144.17396717121
ENSG00000086289.11	389.964862556032	359.311885463714	354.610872376557	409.061645075051	396.272320202302	358.683499155963
ENSG00000010270.13	1124.16310058796	1048.6439265979	980.700397964471	1216.61486687696	1232.84721840716	1170.77972929626
ENSG00000281103.1	333.424114893324	345.642411560203	333.827817585257	359.382323838546	428.816423793796	344.887979957657
ENSG00000211697.4	13.303705332402	24.4097748276979	12.9894092445625	13.7410888526503	20.1007698653342	14.7152204781934
ENSG00000211698.2	19.9555579986029	23.43338383459	27.2777594135813	12.684082017831	17.2292313131436	13.7955191983063
ENSG00000211699.2	26.6074106648039	27.3389478070217	37.6692868092313	23.2541503660236	32.5441035914934	21.153129437403
ENSG00000006715.15	2398.82436774873	2260.34514904483	1973.09126424905	2437.4577610932	2376.67674169642	2232.11500628596
ENSG00000241127.7	287.692627813192	264.601959132246	264.983948589076	276.935790722645	272.796162458107	246.479943009739
ENSG00000236015.1	14.1351869156771	19.5278198621584	15.587291093475	14.7980956874696	14.357692760953	13.7955191983063
ENSG00000006451.7	3394.10782292905	3030.71764260698	2529.03797991633	3636.10351177823	3595.16626734263	3593.27290051884
ENSG00000188185.11	452.325981301666	487.219105560851	601.409648023245	474.596068833845	436.473859932971	446.974822025123
ENSG00000259826.1	23.2814843317034	15.6222558897267	12.9894092445625	23.2541503660236	14.357692760953	17.4743243178546
ENSG00000065883.15	5836.16923300808	5876.89738751656	6399.88193479596	5819.87963251481	5770.8353103857	5655.24317002569
ENSG00000168303.7	1495.83536831194	1549.53250606227	1505.4725314448	1298.00439315804	1296.97824607275	1599.36052572364
ENSG00000175600.15	8.31481583275122	14.6458648966188	12.9894092445625	12.684082017831	13.4005132435561	10.1167140787579
ENSG00000229161.2	76.4963056613112	71.276542496878	71.4417508450939	64.4774169239745	67.9597457351774	73.5761023909668
ENSG00000136197.12	14.1351869156771	15.6222558897267	14.2883501690188	14.7980956874696	17.2292313131436	19.3137268776288
ENSG00000106588.10	601.992666291188	585.834595864751	435.145209692845	568.669677132759	657.582328451647	561.017780731122
ENSG00000106591.3	2077.87247660453	1849.2845409464	1935.42197743982	1915.29638469249	1959.34647211138	2145.66308597657
ENSG00000164543.5	2026.32061844147	1846.35536796707	1643.16026943716	2122.46972431706	2141.21058041679	2019.66401063204
ENSG00000106603.18	1906.58727044985	1943.01807628476	1734.0861341491	1814.88073538466	1944.98877935043	1898.26344168694
ENSG00000062582.13	62.3611187456342	62.4890235589067	79.2353963918315	65.5344237587937	75.6171818743524	78.1746087904022
ENSG00000106608.16	1763.57243812653	1885.41100769139	2019.85313752947	1830.73583790695	1760.25313249284	1992.07297223543
ENSG00000078967.12	952.046412850015	988.107685025213	1146.96483629487	935.45104881504	967.708492088231	1063.17467954947
ENSG00000214783.9	69.8444529951102	50.7723316416117	66.2459871472689	69.7624510980708	39.2443602132715	53.3426742334509
ENSG00000272655.2	154.655574489173	163.057295849022	177.954906650507	164.893066231804	118.690260157211	171.064438058998
ENSG00000228903.7	97.2833452431893	127.907220097137	138.986678916819	136.353881691684	151.234363748705	161.867425260127
ENSG00000235314.1	54.0463029128829	79.0876704417414	96.1216284097627	78.2185057766248	90.9320541527022	84.6125177496119
ENSG00000136279.20	8404.61584374493	8959.36375275825	10188.8926114349	7395.87682323032	7409.52664416914	8656.22844629725
ENSG00000122678.16	1815.95577787287	2136.34349292012	2273.14661779844	2032.62414335743	1832.0415962976	2041.73684134933
ENSG00000106624.10	298.501888395769	250.932485228735	341.621463131995	302.303954758307	314.912061223569	343.048577397883
ENSG00000106628.10	13176.4886501609	15059.8546776965	18126.720600787	12273.9633659212	12919.0519463055	16428.623962623
ENSG00000106636.7	6343.37299880591	6201.05919722839	6198.54609150524	5643.3594911	5693.30376947656	6265.00511859083
ENSG00000015676.17	3113.89852936533	2992.63839387577	3078.48999096132	3730.17712007715	3911.03550808359	3562.92275828257
ENSG00000146677.7	701.770456284203	859.224073934968	840.414778123196	710.308592998539	782.015665713239	1225.96180608948
ENSG00000136271.10	6325.91188555713	6602.35589539574	6885.6858405426	5732.14806522481	5484.63863468404	6366.1722593784
ENSG00000158604.14	3615.28192408023	3592.14246364403	3360.36017156833	3479.66650022498	3422.87395421119	3527.05440836697
ENSG00000105953.14	9519.63264691687	9838.11564655538	12060.6664835763	9871.38683037701	10257.1357084248	11131.1445904734
ENSG00000122515.14	4644.65612417483	5198.30564730656	6716.82352036329	4037.76610900955	4068.01294893668	4772.32994133409
ENSG00000196262.13	7856.66948036663	7556.28989566218	6779.17268473719	8203.43004503223	8293.96051824384	8251.55988314693
ENSG00000105968.18	6284.33780639337	5725.55678358483	4469.65572105397	5986.88671241625	5729.67659113764	5280.00504783176
ENSG00000146676.8	2982.52443920786	2723.15447977798	2254.96144485606	2952.22008965018	2826.55111487294	2360.87318547015
ENSG00000260997.1	330.929670143499	314.39789978075	394.878041034701	471.425048329387	502.519246633354	440.536913065914
ENSG00000136286.14	1874.9909702854	2032.84604765069	2322.50637292778	2645.68810755259	2816.02214018158	2596.31671312124
ENSG00000232956.8	1602.26501097116	1693.06198204913	1680.82955624639	1648.93066231804	1649.2203084748	1659.1411089163
ENSG00000136280.15	6429.01560188324	6897.22597531433	7758.5741417772	5570.42601949747	5766.04941279872	6853.61393771856
ENSG00000136270.13	4807.62651449676	4855.59240872568	4786.59730662129	4760.75878402592	4778.24015084515	5363.69786430148
ENSG00000214765.8	207.038914235505	220.664364442389	201.335843290719	277.992797557464	246.952315488391	223.487411012562
ENSG00000272556.2	58.2037108292585	72.2529334899859	85.7301010141127	43.3372802275894	50.7305144220339	60.7002844725476
ENSG00000136205.16	14005.4757886862	14174.2680469476	15682.1137809603	9084.97374527149	9208.06695735785	8821.77467667692
ENSG00000136273.11	1071.77976084163	987.131294032105	939.134288381871	1054.89282114962	992.59515954055	982.240966919407
ENSG00000158683.7	30.7648185811795	25.3861658208059	33.7724640358626	14.7980956874696	22.9723084175248	22.07283071729
ENSG00000225507.1	64.8555634954595	41.0084217105326	31.1745821869501	82.4465331159018	53.6020529742245	55.1820767932251
ENSG00000183696.13	178.768540404151	166.962859821454	158.470792783663	196.603271276381	177.07821071842	231.764722531545
ENSG00000164500.6	252.770401315637	323.185418718721	492.29861036892	164.893066231804	141.662568574736	229.925319971771
ENSG00000228005.1	81.485195160962	87.8751893797126	100.018451183132	46.5083007320472	56.4735915264151	59.7805831926605
ENSG00000231681.2	150.498166572797	165.986468828346	240.304071024407	106.757690316745	122.518978226799	119.561166385321
ENSG00000185811.18	24951.0993509199	25935.8739499256	27932.4256395073	20759.6142358501	21456.1360619681	20426.5654262922
ENSG00000132436.11	3044.05407637022	2774.9032024127	2014.65737383165	2820.09423529777	2734.66188120284	2363.63228930981
ENSG00000132437.17	62.3611187456342	40.0320307174246	48.0608142048814	36.9952392186739	25.8438469697154	36.7880511954834
ENSG00000106078.17	1615.56871630356	1892.24574464314	2113.37688409032	1108.8001697254	1198.38875578088	1042.02155011207
ENSG00000132432.13	1543.22981855863	1214.63039542625	892.372415101446	1592.90930007262	1416.62568574736	1292.18029824135
ENSG00000132434.9	2254.97805384213	2289.63687883807	2396.54600562179	1957.57665808526	1998.59083232466	2225.67709732675
ENSG00000154978.12	3087.29111870053	2811.0296691577	2744.66217337606	2697.48144245874	2731.79034265065	2620.22894639831
ENSG00000178665.14	123.890755907993	103.497445269439	101.317392107588	135.296874856864	119.647439674608	131.517283023853
ENSG00000146729.9	1007.75567892945	958.815955231975	975.504634266646	1489.32263026033	1518.08671459143	1359.31849167311
ENSG00000239789.5	253.601882898912	285.106169987512	237.706189175494	255.795654026259	268.010264871122	324.654551800141
ENSG00000146733.13	1129.15199008762	1025.21054276331	966.412047795453	1152.13744995299	1207.96055095484	1186.41465105434
ENSG00000146731.10	22501.5546065914	20409.5009289348	19368.5081245672	20904.4241722204	20604.2462914849	20997.699921102
ENSG00000129103.17	3543.77450791857	3637.05644932699	3453.88391812918	3661.4716758139	3894.76345628785	3970.35042527255
ENSG00000164776.9	57.3722292459834	63.4654145520147	64.9470462228127	64.4774169239745	48.8161553872401	51.5032716736768
ENSG00000106153.12	6458.11745729787	6237.18566397338	5979.02507527213	6462.53978808492	6398.74507379805	7021.9192719379
ENSG00000234444.9	1210.63718524858	1027.16332474953	839.11583719874	1449.1563705372	1343.8800424252	1144.10839217953
ENSG00000227986.1	38.2481528306556	36.126466744993	15.587291093475	40.1662597231317	52.6448734568276	28.5107396764996
ENSG00000228653.2	30.7648185811795	38.0792487312088	28.5767003380376	45.4512938972279	32.5441035914934	43.225960154693
ENSG00000173041.11	661.859340286997	604.386024733801	468.917673728707	839.263426846488	816.474128339526	696.213868874524
ENSG00000196247.11	5960.05998891607	5402.37136486611	5377.61542724889	6082.01732754999	5932.59864882577	4933.27766531433
ENSG00000271550.1	128.879645407644	129.860002083353	118.203624125519	140.581909030961	123.476157744196	134.276386863514
ENSG00000197008.9	779.098243528789	661.01670233406	645.573639454758	902.683836935643	849.975411448417	833.249359577699
ENSG00000198039.11	416.572273220836	321.232636732505	267.581830437988	516.876342226615	474.761040628845	403.74886187043
ENSG00000152926.14	544.620437045205	474.526022650448	414.362154901545	816.009276480464	793.501819922001	599.64523448638
ENSG00000213462.4	185.420393070352	202.112935573339	192.243256819525	239.940551503971	247.909495005788	197.735775175723
ENSG00000234585.6	60.6981555790839	69.3237605106622	44.1639914315126	58.135375915059	64.13102766559	62.5396870323218
ENSG00000146757.13	1286.30200932661	1096.48708526019	946.927933928609	1312.80248884551	1346.75158097739	1197.45106641299
ENSG00000272693.4	19.1240764153278	13.6694739035109	32.4735231114063	19.0261230267466	15.3148722783498	26.6713371167255
ENSG00000228409.6	126.385200657819	134.741957048893	109.111037654325	157.494018388069	156.020261335689	127.838477904305
ENSG00000196715.5	3597.82081083145	3463.25885255378	3339.57711677703	3877.10107011702	3880.40576352689	3787.32987057502
ENSG00000169919.16	2642.44847164834	2886.21177562701	2843.38168363474	2724.96362016404	2719.34700892449	2714.95817822668
ENSG00000126522.16	424.055607470312	490.148278540175	478.010260199901	514.762328556977	496.776169528973	586.76941656796
ENSG00000241258.6	3152.97816377926	3115.66365900737	3255.14595668737	2868.71654969946	2902.1682967473	2988.10945835314
ENSG00000169902.13	297.670406812494	233.357447352792	244.200893797776	224.085448981682	262.267187766741	236.363228930981
ENSG00000179406.7	103.103716326115	126.930829104029	120.801505974432	126.84082017831	107.204105948449	97.488335668031
ENSG00000237310.1	54.0463029128829	70.3001515037701	75.3385736184627	66.591430593613	60.3023095960025	66.2184921518701
ENSG00000229180.6	873.887144022153	944.170090335357	1048.2453260362	888.942748082993	847.103872896226	847.964580055893
ENSG00000243335.9	568.733402960184	520.41639932652	439.042032466214	595.09484800324	576.222069472913	494.799288579252
